brooding,delicate,sad;If you see her, say hello, she might be in Tangier She left here last early spring, is livin' there, I hear Say for me that I'm all right though things get kind of slow She might think that I've forgotten her, don't tell her it isn't so.  We had a falling-out, like lovers often will And to think of how she left that night, it still brings me a chill And though our separation, it pierced me to the heart She still lives inside of me, we've never been apart.  If you get close to her, kiss her once for me I always have respected her for doing what she did and gettin' free Oh, whatever makes her happy, I won't stand in the way Though the bitter taste still lingers on from the night I tried to make her stay.  I see a lot of people as I make the rounds And I hear her name here and there as I go from town to town And I've never gotten used to it, I've just learned to turn it off Either I'm too sensitive or else I'm gettin' soft.  Sundown, yellow moon, I replay the past I know every scene by heart, they all went by so fast If she's passin' back this way, I'm not that hard to find Tell her she can look me up if she's got the time.;Bob Dylan;If You See Her, Say Hello
brooding;Know a man His face seems pulled and tense Like he's riding on a motorbike In the strongest winds  So I approach with tact Suggest that he should relax But he's always moving Much too fast  Said he'll see me on the flip side On this trip he's taking for a ride He's been taking too much on There he goes with his perfectly unkempt clothes  There he goes...  He's yet to come back But I've seen his picture It doesn't look the same Up on the rack  We go way back  I wonder about his insides It's like his thoughts are too big for his size He's been taken Where I don't know Off he goes with his perfectly unkempt clothes  There he goes  And now I rub my eyes For he has returned Seems my preconceptions are what should have been burned For he still smiles And he's still strong  Nothing's changed but the surrounding bullshit That has grown  And now he's home And we're laughing like we always did My same old Same old friend  Until a quarter-to-ten I saw the strain creep in He seems distracted And I know just what is going to happen then  Before his first step He is off again;Pearl Jam;Off He Goes
brooding;I shut and locked the front door No way in or out I turned and walked the hallway And pulled the curtains down I knelt and emptied the mouth of every plug around But nothing's sound, nothing's sound  I stayed where my last cap left me Ignored all my rounds Soon I was seeing visions and cracks along the walls They're upside down  I swallow my words to keep from lying I swallow my face just to keep from biting, I, I.. I swallowed my breath and went deep, I was diving, diving I surfaced and all of my being was enlightened  Now...I'm in hiding, yeah I'm in hiding, yeah I'm in hiding, yeah I'm in hiding  It's been about three days now Since I've been aground No longer overwhelmed and it seems so simple now It's funny when things change so much It's all state of mind  I swallowed my words to keep from lying I swallowed my face just to keep from biting, I, I I swallowed my breath and went deep, I was diving, I was diving I surfaced and all of my being was enlightened  Now I'm in hiding, yeah I'm in hiding, yeah I'm in hiding, yeah Now I'm in hiding, yeah I'm in hiding, yeah I'm in hiding, yeah I'm in hiding, yeah I'm in hiding...;Pearl Jam;In Hiding
brooding,earnest,reflective,sentimental,wistful,yearning;I wish I was a neutron bomb, for once I could go off I wish I was a sacrifice, but somehow still lived on I wish I was a sentimental ornament you hung on The Christmas tree, I wish I was the star that went on top I wish I was the evidence, I wish I was the grounds For 50 million hands upraised and open toward the sky  I wish I was a sailor with someone who waited for me I wish I was as fortunate, as fortunate as me I wish I was a messenger and all the news was good I wish I was the full moon shining off your Camaro's hood  I wish I was an alien at home behind the sun I wish I was the souvenir you kept your house key on I wish I was the pedal brake that you depended on I wish I was the verb 'to trust' and never let you down  I wish I was a radio song, the one that you turned up I wish... I wish...;Pearl Jam;Wishlist
brooding,earnest,reflective,sentimental,wistful,yearning;He could have tuned in, tuned in, but he tuned out A bad time, nothing could save him Alone in a corridor waiting locked out He got up out of there, ran for hundreds of miles He made it to the ocean, had a smoke in a tree The wind rose up, set him down on his knee Wave came crashing like a fist to the jaw, Delivered him wings, "Hey, look at me now..." Arms wide open with the sea as his floor Oh ñ ah, ohhh...  He's - flying! Home High! Wide! Home...  He floated back down 'cause he wanted to share His key to the locks on the chains, he saw everywhere But first he was stripped, then he was stabbed By faceless men, well...fuckers, he still stands. And he still gives his love, he just gives it away The love he receives is the love that is saved And sometimes is seen a strange spot in the sky A human being that was given to fly  Flying! Home... High! Flying! Home... He's Flying! Home... Ohh, oahh...Home...;Pearl Jam;Given to Fly
brooding,plaintive,sad,slick,somber;She calls out to the man on the street "Sir, can you help me? It's cold and I've nowhere to sleep. Is there somewhere you can tell me?"  He walks on, doesn't look back He pretends he can't hear her Starts to whistle as he crosses the street Seems embarrassed to be there  Oh, think twice 'Cause it's another day for you and me in paradise Oh, think twice 'Cause it's another day for you, you and me in paradise Think about it  She calls out to the man on the street He can see she's been crying She's got blisters on the soles of her feet She can't walk, but she's trying  Oh, think twice 'Cause it's another day for you and me in paradise Oh, think twice It's just another day for you, you and me in paradise Just think about it  Oh, Lord, is there nothing more anybody can do? Oh, Lord, there must be something you can say  You can tell from the lines on her face You can see that she's been there Probably been moved on from every place 'Cause she didn't fit in there  Oh, think twice 'Cause it's another day for you and me in paradise Oh, think twice It's just another day for you, you and me in paradise Just think about it, mmm hmm Think about it  It's just another day for you and me in paradise It's just another day for you and me in paradise Paradise Just think about it Paradise Just think about Paradise Paradise Paradise;Phil Collins;Another Day in Paradise
calm-peaceful,elaborate,lush;Writer(s): Rodgers/Hammerstein    Alone and awake, I've looked at the stars The same that smiled on you And time and again, I've thought all the things That you were thinking too.  I have dreamed that your arms are lovely I have dreamed what a joy you'll be I have dreamed ev'ry word you'll whisper When you're close, close to me  How you look in the glow of evening I have dreamed and enjoyed the view In these dreams I've loved you So that by now I think I know What it's like to be loved by you;Frank Sinatra;I Have Dreamed
calm-peaceful,delicate,precious;Lover, there will be another one Who'll hover over you beneath the sun Tomorrow, see the things that never come Today  When you see me fly away without you Shadow on the things you know Feathers fall around you And show you the way to go It's over, it's over  Nestled in your wings, my little one This special morning brings another sun Tomorrow, see the things that never come Today  When you see me fly away without you Shadow on the things you know Feathers fall around you And show you the way to go It's over, it's over;Neil Young;Birds
calm-peaceful,delicate,dramatic,elegant,gentle,lush,poignant,reverent,sentimental,smooth,soft-quiet,theatrical,warm;Here we all work 'long the Mississipi. Here we all work while the white folks play. Pullin' them boats from the dawn till sunset. Gettin' no rest till the judgement day. Don't look up and don't look down. You don't das make the boss man frown. Bend your knees and bow your head And pull that rope until you're dead. Let me go 'way from the Mississipi, Let me go 'way from the white man boss. Show me that stream called the River Jordan, That's the old stream thata I long to cross. Ol' Man River, that Ol' Man River He don't say nothin', but he must know somethin' He just keeps rollin', he keeps on rollin' along. He don't plant tatters, and he don't plant cotton And them waht plants'em, are soon forgotten. But Ol' Man River, just keeps rollin' along. You and me, we sweat and strain, Body all achin' and racked with pain. Tote that barge and lift that bail. You get alittle drunk and you lands in jail. I gets weary and sick of trying I'm tired of livin', but I'm scared of dyin' And Ol' Man River, he just keeps rollin' along.;Frank Sinatra;Ol' Man River
calm-peaceful,dramatic,lush,refined,reverent,soothing,stately;When I find myself in times of trouble Mother Mary comes to me Speaking words of wisdom Let it be  And in my hour of darkness She is standing right in front of me Speaking words of wisdom Let it be  (Ooh) Let it be, let it be A-let it be, let it be Whisper words of wisdom Let it be  And when the broken-hearted people Living in the world agree There will be an answer Let it be  For though they may be parted There is still a chance that they will see There will be an answer Let it be  Let it be, let it be Let it be, let it be Yeah, there will be an answer Let it be  Let it be, let it be A-let it be, let it be Whisper words of wisdom Let it be  Let it be, let it be A-let it be, yeah, let it be Whisper words of wisdom Let it be  And when the night is cloudy There is still a light that shines on me Shine until tomorrow Let it be  I wake up to the sound of music Mother Mary comes to me Speaking words of wisdom Let it be  Yeah, let it be, let it be Let it be, yeah, let it be Oh, there will be an answer Let it be  Let it be, let it be Let it be, yeah, let it be Oh, there will be an answer Let it be  Let it be, let it be Let it be, yeah, let it be  Whisper words of wisdom  Let it be;The Beatles;Let It Be
calm-peaceful,dramatic,laid-back-mellow,lush,poignant,refined,reserved,soothing,stately;The long and winding road That leads to your door Will never disappear I've seen that road before It always leads me here Lead me to your door  The wild and windy night That the rain washed away Has left a pool of tears Crying for the day Why leave me standing here? Let me know the way  Many times I've been alone And many times I've cried Anyway, you'll never know The many ways I've tried  And still they lead me back To the long, winding road You left me standing here A long, long time ago Don't leave me waiting here Lead me to your door  But still they lead me back To the long, winding road You left me standing here A long, long time ago Don't keep me waiting here (Don't keep me waiting) Lead me to your door  Yeah, yeah, yeah, yeah;The Beatles;The Long and Winding Road
calm-peaceful,delicate,precious,reserved;To lead a better life I need my love to be here  Here, making each day of the year Changing my life with a wave of her hand Nobody can deny that there's something there  There, running my hands through her hair Both of us thinking how good it can be Someone is speaking, but she doesn't know he's there  I want her everywhere And if she's beside me I know I need never care But to love her is to need her  Everywhere, knowing that love is to share Each one believing that love never dies Watching their eyes and hoping I'm always there  I want her everywhere And if she's beside me I know I need never care But to love her is to need her  Everywhere, knowing that love is to share Each one believing that love never die Watching their eyes and hoping I'm always there  I will be there and everywhere Here, there and everywhere;The Beatles;Here, There and Everywhere
calm-peaceful,dreamy,elaborate,laid-back-mellow,lazy,light,plaintive,refined,reserved,romantic,sparkling,sweet;How much do I love you? I'll tell you no lie How deep is the ocean? How high is the sky?  How many times a day do I think of you? How many roses are sprinkled with dew?  How far would I travel To be where you are? How far is the journey From here to a star?  And if I ever lost you, how much would I cry? How deep is the ocean? How high is the sky?  How far would I travel To be where you are? How far is the journey From here to a star?  And if I ever lost you, how much would I cry? How deep is the ocean? How high is the sky? How high is the sky?;Frank Sinatra;How Deep Is the Ocean
calm-peaceful,delicate,restrained;I've grown accustomed to her face She almost makes the day begin I've grown accustomed to the tune She whistles night and noon  Her smiles, her frowns Her ups, her downs Are second nature to me now Like breathing out and breathing in  I was serenely independent and content before we met Surely I could always be that way again and yet I've grown accustomed to her look Accustomed to her voice, accustomed to her face  I'm very grateful she's a woman and so easy to forget Rather like a habit one can always break and yet I've grown accustomed to the trace of something in the air Accustomed to her face;Tony Bennett;I've Grown Accustomed to Her Face
calm-peaceful,earnest,gentle,intimate,nocturnal,poignant,romantic,sentimental,sweet,warm;Blue moon You saw me standing alone Without a dream in my heart Without a love of my own  Blue moon You knew just what I was there for You heard me saying a pray for Someone I really could care for  Blue moon You saw me standing alone Without a dream in my heart Without a love of my own  Blue moon Without a love of my own;Elvis Presley;Blue Moon
calm-peaceful;Missed the Saturday dance  Heard they crowded the floor  Couldn't bear it without you  Don't get around much anymore  Thought I'd visit the club  Got as far as the door  They'd have asked me about you  Don't get around much anymore  Darling, I guess my mind's more at ease  But nevertheless why stir up memories  Been invited on dates  Might have gone but what for  Awfully different without you  Don't get around much anymore   Darling, I guess my mind's more at ease  But nevertheless why stir up memories  Been invited on dates  Might have gone but what for  Awfully different without you  Don't get around much anymore;Willie Nelson;Don't Get Around Much Anymore
calm-peaceful;Sunrise, sunrise Looks like morning in your eyes But the clock's held 9:15 for hours  Sunrise, sunrise Couldn't tempt us if it tried 'Cause the afternoon's already come and gone  And I say Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo To you  Surprise, surprise Couldn't find it in your eyes But I'm sure it's written all over my face  Surprise, surprise Never something I could hide When I see we made it through another day  And I say Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo To you  And now the night Will throw its cover down Mmmmm, on me again Ooooh, and if I'm right It's the only way to bring me back  Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo To you  Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo Hooooo-oooooo-oooooo-oooooo To you;Norah Jones;Sunrise
calm-peaceful,earnest,gentle,poignant,refined,reserved,reverent,soft-quiet,soothing;The chimes of time ring out the news, Another day is through. Someone slipped and fell. Was that someone you?   You may have longed for added strength, Your courage to renew. Do not be disheartened, For I have news for you.  It is no secret what God can do. What he's done for others, he'll do for you. With arms wide open, he'll pardon you. It is no secret what God can do.  There is no night for in his light You never walk alone. Always feel at home, Wherever you may go.  There is no power can conquer you While God is on your side. Take him at his promise, Don't run away and hide.  It is no secret what God can do. What he's done for others, he'll do for you. With arms wide open, he'll pardon you. It is no secret what God can do.;Elvis Presley;It Is No Secret (What God Can Do)
calm-peaceful;Sailing heart-ships through broken harbors Out on the waves in the night Still the searcher must ride the dark horse Racing alone in his fright  Tell me why, tell me why Is it hard to make arrangements with yourself When you're old enough to repay but young enough to sell?  Tell me lies, later come and see me I'll be around for a while I am lonely but you can free me All in the way that you smile  Tell me why, tell me why Is it hard to make arrangements with yourself When you're old enough to repay but young enough to sell?  Tell me why, tell me why Is it hard to make arrangements with yourself When you're old enough to repay but young enough to sell?;Neil Young;Tell Me Why
calm-peaceful,delicate,ethereal,innocent,lush,romantic,summery;Well, it's been building up inside of me For, oh, I don't know how long I don't know why but I keep thinking Something's bound to go wrong  But she looks in my eyes And makes me realize When she says (Don't worry, baby) Don't worry, baby (Don't worry, baby) Everything will turn out alright (Don't worry, baby) Don't worry, baby (Don't worry, baby)  I guess I should've kept my mouth shut When I started to brag about my car But I can't back down now because I pushed the other guys too far  She makes me come alive And makes me wanna drive When she says (Don't worry, baby) Don't worry, baby (Don't worry, baby) Everything will turn out alright (Don't worry, baby) Don't worry, baby (Don't worry, baby)   She told me, Baby, when you race today Just take along my love with you And if you knew how much I loved you, baby Nothing could go wrong with you  Oh, what she does to me When she makes love to me And she says (Don't worry, baby) Don't worry, baby (Don't worry, baby) Everything will turn out alright (Don't worry, baby) Don't worry, baby (Don't worry, baby) Everything will turn out alright (Don't worry, baby) Don't worry, baby (Don't worry, baby) ...;The Beach Boys;Don't Worry Baby
calm-peaceful,passionate,soft-quiet;Shoo doo, shoo....   Oh, many say that I'm too young  To let you know just where I come from   Oh, but you will see that it's just a matter of time  My love will surely make you mine   Ooh, living in a world of ghetto life  Everybody around seems so uptight   Nothing's wrong  It's alright with  My man, my man   I like the kinds of ways we have our fun  His loving ways send me on and on   Yeah, hey, with my man  People out there can understand   I'm giving him something he can feel  Oh, ho, to let him know my love is real  Hey, hey, hey...  I'm giving him something he can feel  Yes, I am, babe To let you know my love is real   So much love for us to see So much hope for material things  Are they only in my dreams   So I wrote this song for you  To prove that real things do come true  Tell me, tell me what it means I wanna know, baby   If you don't want it to get away  Everybody around seems so uptight  Nothing's wrong it's alright, my man   I like the kinds of ways we have our fun  His loving ways sends me on an on  Woo, with my man   People out there can you understand  I'm giving him something he can feel  I sure want you to have it, baby  To let you know my love is real  My love is real   Giving him something he can feel  Ooh, baby, ooh, baby I want you to know this love  Yeah, yeah   Giving him something he can feel  To feel it, feel it all  I love you, I love you, I love you   Giving him something he can feel  Let me give what what you really need, baby   Giving him something he can feel  Can you feel it, can you feel it, feel it, feel it   Giving him something he can feel  Ooh, we feel it, baby  Giving him something he can feel  Yeah, yeah, yeah.....   Giving him something he can feel  Feel it, baby  Feel it, baby  Feel it, baby   Giving him something he can feel  Yeah, feel it, baby  You're gonna know my love is real  Yeah, baby   Giving him something he can feel  Every day, baby  You're gonna know this love is real  Yeah, yeah, yeah...  You know, baby  I just can't get enough of your funky stuff, no, no  Oh, oh, baby  You make it so good You turn a woman around  Yes, you will  And I wanna run it  And tell it all over town   Living in a world of ghetto life  Everybody around seems so uptight  Nothing's wrong And it's alright, my man  I like the kind of ways we have our fun  Your loving ways send me on an on  Yeah, with my man   People out there can you understand  Giving him something he can feel  To let him know this love is real   Giving him something he can feel To let him know this love is real   Do you know  Do you know  Do you know   Giving him something he can feel  Giving him something he can feel....;Aretha Franklin;Something He Can Feel
calm-peaceful,innocent,reserved,sad;Red, red wine Go to my head Make me forget that I Still need her so  Red, red wine It's up to you All I can do, I've done But memories won't go No, memories won't go  I'd have sworn That with time Thoughts of you Would leave my head I was wrong And I find Just one thing Makes me forget  Red, red wine Stay close to me Don't let me be alone It's tearing apart My blue, blue heart;Neil Diamond;Red, Red Wine
calm-peaceful,earnest,gentle,poignant,refined,soft-quiet,soothing;If you find your sweetheart In the arms of a friend That's when your heartaches begin When dreams of a lifetime Must come to an end That's when your heartaches begin  Love is a thing You never can share When you bring a friend Into your love affair That's the end of your sweetheart That's the end of your friend That's when your heartaches begin  If you find your sweetheart In the arms of your best friend Brother, that's, that's when your heartaches begin And you know, when all of your dreams when all of your dreams of a lifetime, must, must all come to an end Yeah that's, yeah that's when your heartaches begin  For you see love is a thing that, that you never can share and you know, when you bring a friend Ah, into your love affair That's the end of your sweetheart That's the end of your friend. That's the when your heartaches begin.;Elvis Presley;That's When Your Heartaches Begin
calm-peaceful,carefree,delicate,dreamy,earnest,elegant,ethereal,gentle,intimate,nocturnal,pastoral,poignant,relaxed,sentimental,soft-quiet,soothing,warm,wistful;Writer(s): Blackburn/Suessdorf    Pennies in a stream Falling leaves a sycamore Moonlight in Vermont  Icy finger waves Ski trails down a mountain side Snowlight in Vermont  Telegraph cables, how they sing down the highway As they travel each bend in the road And when people meet, in this romantic setting They're so hypnotized by the lovely...  Evening summer breeze Warbling of a meadowlark Moonlight in Vermont;Frank Sinatra;Moonlight in Vermont
calm-peaceful,soft-quiet;I saw you dancin' out the ocean Running fast along the sand A spirit born of earth and water Fire flying from your hands  In the instant that you love someone In the second that the hammer hits Reality runs up your spine And the pieces finally fit  And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You're all I've ever needed Babe, you're the one  There are caravans we follow Drunken nights in dark hotels When chances breathe between the silence Where sex and love no longer gel  For each man in his time is Cain Until he walks along the beach And sees his future in the water A long lost heart within his reach  And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You're all I've ever needed Ooh babe, you're the one  And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You're all I've ever needed Ooh babe, you're the one  And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You're all I've ever needed Ooh babe, you're the one;Elton John;The One
calm-peaceful;Don't go changing to try and please me You never let me down before, mmm Don't imagine you're too familiar And I don't see you anymore  I would not leave you in times of trouble We never could have come this far, mmm I took the good times, I'll take the bad times I'll take you just the way you are  Don't go trying some new fashion Don't change the color of your hair, mmm You always have my unspoken passion Although I might not seem to care  I don't want clever conversation I never want to work that hard, mmm I just want someone that I can talk to I want you just the way you are  I need to know that you will always be The same old someone that I knew Oh, but what will it take till you believe in me The way that I believe in you?  I said I love you, that's forever And this I promise from the heart, mmm I couldn't love you any better I love you just the way you are, right  I don't want clever conversation I never want to work that hard, mmm I just want someone that I can talk to I want you just the way you are;Billy Joel;Just the Way You Are
calm-peaceful,delicate,dreamy,earnest,light,plaintive,sophisticated;I'll never smile again Until I smile at you I'll never laugh again What good would it do For tears would fill my eyes My heart would realize That our romance is through I'll never love again I'm so in love with you I'll never thrill again To somebody new Within my heart I know I will never start To smile again Until I smile at you Within my heart I know I will never start To smile again Until I smile at you;Frank Sinatra;I'll Never Smile Again
calm-peaceful,innocent,reserved;I should have saved Those leftover dreams Funny But here's that rainy day Here's that rainy day They told me about And I laughed at the thought That it might turn out this way Where is that worn out wish That I threw aside After it brought my love so near Funny how love becomes A cold rainy day Funny That rainy day is here It's funny How love becomes A cold rainy day    Funny That rainy day is here;Frank Sinatra;Here's That Rainy Day
calm-peaceful;Blue eyes baby's got blue eyes Like a deep blue sea On a blue blue day Blue eyes, baby's got blue eyes When the morning comes I'll be far away And I say  Blue eyes holding back the tears Holding back the pain Baby's got blue eyes And she's alone again  Blue eyes baby's got blue eyes Like a clear blue sky Watching over me Blue eyes Whoo, I love blue eyes When I'm by her side Where I long to be I will see  Blue eyes laughing in the sun Laughing in the rain Baby's got blue eyes And I am home And I am home again  Blue eyes laughing in the sun Laughing in the rain Baby's got blue eyes And I am home again;Elton John;Blue Eyes
campy,silly;We're so sorry, Uncle Albert We're so sorry if we caused you any pain We're so sorry, Uncle Albert But there's no one left at home, and I believe I'm gonna rain  We're so sorry, but we haven't heard a thing all day We're so sorry, Uncle Albert But if anything should happen, we'll be sure to give a ring  (human voice imitates telephone ringing)  (distorted voice, as if heard over a telephone) We're so sorry, Uncle Albert But we haven't done a bloody thing all day We're so sorry, Uncle Albert But the kettle's on the boil, and we're so easily called away  (Yeah, yeah, yeah, yeah)  Hands across the water, water Heads across the sky Hands across the water, water Heads across the sky  Admiral Halsey notified me He had to have a berth or he couldn't get to sea I had another look and I had a cup of tea  And butter pie  (A butter pie?) The butter wouldn't melt, so I put it in a pie  Hands across the water, water Heads across the sky Hands across the water, water Heads across the sky  Live a little, be a gypsy Get around (Get around) Get your feet up off the ground Live a little, get around  Live a little, be a gypsy Get around (Get around) Get your feet up off the ground Live a little, get around  Hands across the water, water Heads across the sky Hands across the water, water Heads across the sky;Paul McCartney;Uncle Albert/Admiral Halsey
campy,humorous,irreverent,nihilistic,outrageous,provocative,thuggish,unsettling;Little Betty ate a pound of aspirin She got them from the shelf upon the wall Betty's mommy wasn't there to save her She didn't even hear her baby call  Dead babies, can't take care of themselves Dead babies, can't take things off the shelf Well we, didn't want you, anyway Lalala-la, lalala-la, la la la  Daddy is an agrophile in Texas Mommy's on the bar most every night Little Betty's sleeping in the graveyard Living there in burgundy and white  Dead babies, can't take care of themselves Dead babies, can't take things off the shelf Well we, didn't love you, anyway Lalala-la, lalala-la, la la la  Goodbye, Little Betty Goodbye, Little Betty So long, Little Betty So long, Little Betty Betty, so long  Dead babies, can't take care of themselves Dead babies, can't take things off the shelf Well we, didn't want you, anyway Lalala-la, lalala-la, la la la  Goodbye, Little Betty;Alice Cooper;Dead Babies
campy,silly;Yeah, yeah, yeah, yeah, yeah, yeah, yeah  Deny the passenger, who want to get on Deny the passenger, who want to get on Deny the passenger, who want to get on Want to get on He want to get on Want to get on He want to get on  Deny the passenger, who want to get on Deny the passenger  To make a chain of fools You need a matching pair One hypocritical fool And a crowd that's never there There's anger in the silence There's wheels upon the jail A black train built of bones On a copper rail  Company conductor You need the salt of tears Falling on a ticket That no one's used in years  Better, better, better, better, better Better, better, better Better, better, better, better, better Better, better  Deny the passenger, who want to get on Deny the passenger, who want to get on Deny the passenger, who want to get on Want to get on He want to get on Want to get on He want to get on  Deny the passenger, who want to get on Deny the passenger, who want to get on Deny the passenger, who want to get on Want to get on He want to get on Want to get on  Non-commercial native It's tattooed in your veins You're living in a blood bank And riding on this train  The spirit's free, but you always find Passengers stand and wait in line Someone in front and someone else behind But passengers always wait in line  Deny the passenger, who want to get on Deny the passenger, who want to get on Deny the passenger, who want to get on Want to get on He want to get on (Laughing);Elton John;Passengers
campy,effervescent;Ask me why I'll say it's most unusual How can I even try to explain Why today I feel like dancing Singing like lovers sing When I wouldn't normally do this kind of thing? I wouldn't normally do this kind of thing  Ask me when I'll say it started when I met you And ever since then I knew that the past couldn't last For right now I think I'm running A race I know I'm gonna win And I wouldn't normally do this kind of thing I wouldn't normally do this kind of thing  If people say I'm crazy I tell them that it's true Let them watch with amazement Say it won't last beyond breakfast It's a phase he's going through Denigrate or speculate On what I'm going through Because it isn't the sort of thing I'd normally do  Ask me what I'll say I think it's good for you Believe it or not I know where it's all leading to I feel like taking all my clothes off Dancing to The Rite of Spring And I wouldn't normally do this kind of thing I wouldn't normally do this kind of thing I wouldn't normally do this kind of This kind of thing;Pet Shop Boys;I Wouldn't Normally Do This Kind of Thing
campy,eccentric;There's a crack up in the ceiling And the kitchen sink is leaking Out of work and got no money A Sunday joint of bread and honey  What are we living for? Two-roomed apartment on the second floor No money coming in The rent collector's knocking, trying to get in  We are strictly second class We don't understand (Dead end!) Why we should be in dead end street? (Dead end!) People are living in dead end street (Dead end!) I'm gonna die on dead end street  Dead end street (Yeah!) Dead end street (Yeah!)  On a cold and frosty morning Wipe my eyes and stop me yawning And my feet are nearly frozen Boil the tea and put some toast on  What are we living for? Two-roomed apartment on the second floor No chance to emigrate I'm deep in debt and now it's much too late  We both want to work so hard We can't get the chance (Dead end!) People live in dead end street (Dead end!) People are dying on dead end street (Dead end!) We're gonna die on dead end street  Dead end street (Yeah!) Dead end street (Yeah!)  (Dead end!) People live on dead end street (Dead end!) People are dying on dead end street (Dead end!) I'm gonna die on dead end street  Dead end street (Yeah!) Dead end street (Yeah!) Dead end street (Yeah!) Head to my feet (Yeah!) Dead end street (Yeah!) Dead end street (Yeah!) Dead end street (Yeah!) How's it feel? (Yeah!) How's it feel? (Yeah!) Dead end street (Yeah!) Dead end street (Yeah!);The Kinks;Dead End Street
campy;Trailer for sale or rent rooms to left fifty cents No phone no pool no pets ain't got no cigarettes But two hours of pushing broom buys a eight by twelve four bit room I'm a man of means by no means king of the road  Third boxcar midnight train destination Bangor Maine Old worn out suit and shoes don't pay no union dues I smoke old stogies I have found short but not too big around I'm a man of means by no means king of the road  Every engineer on every train And all of the children and all of their names (And every hand-out in every town) Every lock that ain't locked when no one's around  I sing trailer for sale or rent... King of the road king of the road;Dean Martin;King of the Road
campy,eccentric,indulgent,spooky;Time, he's waiting in the wings He speaks of senseless things His script is you and me, boy  Time, he flexes like a whore Falls wanking to the floor His trick is you and me, boy  Time, in Quaaludes and red wine Demanding Billy Dolls And other friends of mine Take your time  The sniper in the brain, regurgitating drain Incestuous and vain, and many other last names Well, I look at my watch it say 9:25 and I think  Oh God I'm still alive  We should be on by now We should be on by now  La, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la  You are not a victim You just scream with boredom You are not evicting time  Chimes, goddamn, you're looking old You'll freeze and catch a cold 'Cause you've left your coat behind Take your time  Breaking up is hard, but keeping dark is hateful I had so many dreams, I had so many breakthroughs But you, my love, were kind, but love has left you dreamless The door to dreams was closed, your park was real dreamless Perhaps you're smiling now, smiling through this darkness But all I had to give was guilt for dreaming  We should be on by now We should be on by now We should be on by now We should be on by now We should be on by now  La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la La, la, la, la, la, la, la, la  Yeah, time!;David Bowie;Time
campy,hedonistic,sexual;It's Britney, bitch I see you, and I just wanna dance with you  Every time they turn the lights down Just wanna go that extra mile for you (You, you) Public display of affection (Ooh) Feels like no one else in the room (But you)  We can get down like there's no one around We keep on rocking (We keep on rocking) We keep on rocking (Keep on rocking) Cameras are flashing while we're dirty dancing They keep watchin' (They keep watchin') Keep watching, feels like the crowd is saying  Gimme, gimme more, gimme (More) Gimme, gimme more Gimme, gimme (More), gimme more Gimme, gimme (More)  Gimme, gimme more, gimme (More) Gimme, gimme more Gimme, gimme (More), gimme more Gimme, gimme (More)  A center of attention (do you feel that?) Even when we're up against the wall You got me in a crazy position (Yeah) If you're on a mission (Uh huh) You got my permission now  We can get down like there's no one around We keep on rocking (Keep on rocking) We keep on rocking, rocking (Oh, uh huh) Cameras are flashing while we're dirty dancing They keep watchin' (They keep watching) Keep watching, feels like the crowd is saying  Gimme, gimme more, gimme (More) Gimme, gimme more Gimme, gimme (More), gimme more Gimme, gimme (More)  Gimme, gimme more, gimme (More) Gimme, gimme more Gimme, gimme (More), gimme more Gimme, gimme (More)  I just can't... control myself (Mo- mo- mo- mo- mo- more) Ooh They want more? Well, I'll give them more... ow!  Gimme, gimme more, gimme (More) Gimme, gimme more (Give me more) Gimme, gimme (More), gimme more Gimme, gimme (More) (Ohoho)  Gimme, gimme more, gimme (More) Gimme, gimme more Gimme, gimme (More), gimme more (Give me more, yeah) Gimme, gimme (More)  Gimme more, gimme more (More)  Gimme more, gimme more, babe I just want more  Gimme, gimme, gimme Gimme, gimme Gimme, gimme, gimme Gimme, gimme  Gimme, gimme, gimme Gimme, gimme Gimme, gimme, gimme Gimme, gimme  Bet you didn't see this one coming The incredible Lago (Mo- mo- mo- mo- mo-) The legendary Miss Britney Spears, ha ha And the unstoppable Danja Ah, you gonna have to remove me 'Cause I ain't going nowhere, (Mo- mo- mo- mo- mo-), ha ha (More);Britney Spears;Gimme More
