aggressive;Your contribution left unnoticed some Association with an image Just credit time for showing up again Attention wandered, I'm left with it  Gone by sin too slowly Can't pass it up Then I thought nothing is right I turned it off  To die unsung would really bring you down Although wet eyes would never suit you Walk through, no archetypal suicide Die young is far too boring these days  Your will to speak clearly Exposed too much Unsung once too often Could not rub off;Helmet;Unsung
aggressive;I make decisions with precision, Lost inside this manned collision, Just to see that what to be is, Perfectly my fantasy, I came to know with now dismay, That in this world we all must pay, Pay to write, pay to play, pay to cum, pay to fight! And all in time, With just our minds, We soon will find what's left behind, Not long ago when things were slow, We all got by with what we know, The end is near, Hearts filled with fear, Don't want to listen to what they hear, And so it's now we choose to fight, To stick up for our bloody right, The right to ring, the right to dance, the right to dance, The right is ours...we'll take the chance!! A PEACE TOGETHER, A Piece apart, A piece of wisdom, From our hearts.;Bad Brains;Pay to Cum
acerbic;I got something to say That might cause you pain If I catch you talking To that boy again I'm gonna let you down And leave you flat Because I told you before Oh, you can't do that  Well, it's the second time I've caught you talking to him Do I have to tell you one more time I think it's a sin? I think I'll let you down (Let you down) And leave you flat (Gonna let you down and leave you flat) Because I told you before Oh, you can't do that  Everybody's green 'Cos I'm the one who won your love But if they'd seen You talking that way They'd laugh in my face  So, please listen to me If you want to stay mine I can't help my feelings I'd go out of my mind I'm gonna let you down (Let you down) And leave you flat (Gonna let you down and leave you flat) Because I told you before Oh, you can't do that  You can't do that  Everybody's green 'Cos I'm the one who won your love But if they'd seen You talking that way They'd laugh in my face  So, please listen to me If you want to stay mine I can't help my feelings I'd go out of my mind I'll go and let you down (Let you down) And leave you flat (Gonna let you down and leave you flat) Because I told you before Oh, you can't do that;The Beatles;You Can't Do That
aggressive;Right about now, N.W.A court is in full effect, Judge Dre presiding. In the case of N.W.A versus the police department, the prosecuting attorneys are: MC Ren, Ice Cube, and Eazy Mothafuckin' E. Order, order, order! Ice Cube, take the mothafuckin' stand. Do you swear to tell the truth, the whole truth and nothin' but the truth, so help your black ass? You're goddamn right!  Won't you tell everybody what the fuck you gotta say.  Ice Cube Fuck the police comin' straight from the underground A young nigga got it bad 'cause I'm brown And not the other color some police think They have the authority to kill a minority  Fuck that shit 'cause I ain't the one For a punk motherfucka with a badge and a gun To be beaten on and throwin in jail We can go toe to toe in the middle of a cell  Fuckin' with me 'cause I'm a teenager With a little bit of gold and a pager Searchin' my car, lookin' for the product Thinkin' every nigger is sellin' narcotics  You'd rather see me in the pen Than me and Lorenzo rollin' in a Benz-o Beat up police out of shape And when I'm finished, bring me yellow tape  To tape off the scene of the slaughter Still gettin' swoll' off bread and water I don't know, if they fags or what Search a nigger down, and grabbin' his nuts  And on the other hand, without a gun they can't get none But don't let it be a black and a white one 'Cause they'll slam ya down to the street top Black police showin' out for the white cop  Ice Cube will swarm On any motherfucker in a blue uniform Just 'cause I'm from the CPT} Punk police are afraid of me, huh  A young nigger on the warpath And when I finish, it's gonna be a bloodbath Of cops, dyin' in L.A. Yo Dre, I got something to say  Fuck tha Police Fuck tha Police Fuck tha Police Fuck tha Police  Scene I Pull your goddamn ass over right now. Aw, shit, and what the fuck you pullin' me over for?  'Cause I feel like it, just sit your ass on the curb and shut the fuck up! Man, fuck this shit. Alright smart-ass, I'm takin' your black ass to jail.  MC Ren, will you please give your testimony to the jury about this fucked up incident?  MC Ren Fuck the police and Ren said it with authority Because the niggers on the street is a majority A gang, that's wit whoever I'm steppin' And a motherfuckin' weapon is kept in  A stash box for the so called law Wishin' Ren was a nigger that they never saw Lights all flashin' behind me But they're scared of a nigger so they mace to blind me  But that shit don't work, I just laugh Because it gives 'em a hint, not to step in my path To police, I'm sayin', "Fuck you punk!" Readin' my rights and shit, it's all junk  Pullin' out a silly club, so you stand With a fake-ass badge and a gun in your hand But take off the gun so you can see what's up And we'll go at it, punk, and I'ma fuck you up  Make you think I'ma kick your ass But drop your gat and Ren's gonna blast I'm sneaky as fuck when it comes to crime But I'ma smoke 'em now and not next time  Smoke any motherfucker that sweats me And any asshole that threatens me I'm a sniper with a hell of a scope Takin' out a cop or two they can't cope with me  The motherfuckin' villain that's mad With potential to get bad as fuck So I'ma turn it around Put in my clip, yo and this is the sound   (AK47 Gunshots) Yeah, somethin' like that But it all depends on the size of the gat Takin' out a police would make my day But a nigger like Ren don't give a fuck to say  Fuck tha Police Fuck tha Police Fuck tha Police Fuck tha Police  Scene II Yo man, whatcha need? Police, open now (oh shit), we have a warrant for Eazy-E's arrest. Oh shit. Get down and put your hands up where I can see 'em! Man, what did I do? Just shut the fuck up and get yo' motherfuckin' ass on the floor. But I didn't do shit. Man, just shut the fuck up.  Eazy E, won't you step up to the stand and tell the jury how you feel about this bullshit?  Eazy-E I'm tired of the motherfuckin' jackets Sweatin' my gang while I'm chillin' in the shack an' Shinin' the light in my face and for what Maybe it's because I kick so much butt  I kick ass, or maybe it's 'cause I blast On a stupid-ass nigga when I'm playing with the trigger Of an Uzi or an AK 'Cause the police always got somethin' stupid to say  They put up my picture with silence 'Cause my identity by itself causes violence The E with the criminal behavior Yeah, I'm a gangster, but still I got flavor  Without a gun and a badge, what do you got A sucker in uniform waitin' to get shot By me, or another nigger And with a gun it don't matter if he's smaller or bigger  MC Ren (Background) Size don't mean shit, he's from the old school, fool Easy E And as you all know, E's here to rule Whenever I'm rollin', keep lookin' in the mirror And ears on cue, yo, so I can hear a  Dumb motherfucker with a gun And if I'm rollin' off the eight, he'll be the one That I take out, and then get away While I'm driving off laughin', this is what I'll say  Fuck tha Police Fuck tha Police Fuck tha Police Fuck tha Police  The Verdict The jury has found you guilty of being a red-neck, white-bread, chicken-shit motherfucker. That's a lie! that's a goddamn lie! Get him out of here! I want justice! Get him the fuck out of my face. I want justice! Out right now! Fuck you, you black motherfuckerrrrrrrrrrr!  Fuck tha Police Fuck tha Police Fuck tha Police;N.W.A;Fuck tha Police
acerbic;Shhh, uh  Well, you went uptown riding in your limousine With your fine Park Avenue clothes You had the Dom Perignon in your hand  And a spoon up your nose  Ooh, when you wake up in the morning with your head on fire And your eyes too bloody to see Go on and cry in your coffee But don't come bitching to me  Because you had to be a big shot, didn't you? You had to open up your mouth You had to be a big shot, didn't you? All your friends were so knocked out  You had to have the last word last night To know what everything's about You had to have a white hot spot light You had to be a big shot last night, woah  Ah, they were all impressed with your Halston dress And the people that you knew at Elaine's And the story of your latest success Kept 'em so entertained  Oh, but now you just don't remember all the things you said And you're not sure that you wanna know I'll give you one hint, honey You sure did put on a show  Yes, yes, you had to be a big shot, didn't you? You had to prove it to the crowd You had to be a big shot, didn't you? All your friends were so knocked out  You had to have the last word last night So much fun to be around You had to have the front page, bold type You had to be a big shot last night, oh  Oh, oh, woah Oh, oh, woah Oh, oh, oh, woah Oh, oh, woah  Well, it's no big sin to stick your two cents in If you know when to leave it alone But you went over the line You couldn't see it was time to go home  No, no, no, no, no, no, you had to be a big shot, didn't you? You had to open up your mouth You had to be a big shot, didn't you? All your friends were so knocked out  You had to have the last word last night So much fun to be around You had to have the white hot spot light You had to be a big shot last night, oh  Oh, oh, woah Oh, oh, woah Oh, oh, oh, woah Oh, oh, woah  Ow, big shot Big shot Big shot, oh, oh Oh, big shot Mmm, big shot, oh, oh Big shot;Billy Joel;Big Shot
acerbic;As soon as you're born, they make you feel small By giving you no time instead of it all Till the pain is so big you feel nothing at all  A working class hero is something to be A working class hero is something to be  They hurt you at home and they hit you at school They hate you if you're clever and they despise a fool Till you're so fucking crazy you can't follow their rules  A working class hero is something to be A working class hero is something to be  When they've tortured and scared you for twenty odd years Then they expect you to pick a career When you can't really function, you're so full of fear  A working class hero is something to be A working class hero is something to be  Keep you doped with religion and sex and TV And you think you're so clever and classless and free But you're still fucking peasants as far as I can see  A working class hero is something to be A working class hero is something to be  There's room at the top, they are telling you still But first you must learn how to smile as you kill If you want to be like the folks on the hill  A working class hero is something to be A working class hero is something to be  If you want to be a hero, well, just follow me If you want to be a hero, well, just follow me;John Lennon;Working Class Hero
aggressive;I, I, I, I, I'm not your steppin' stone  I, I, I, I, I'm not your steppin' stone   You're tryin' to make your mark in society  You're usin' all the tricks that you used on me  You're readin' all them high-fashion magazines  The clothes you're wearin', girl, are causin' public scenes   I said I, I, I, I, I'm not your steppin' stone  I, I, I, I, I'm not your steppin' stone  Not your steppin' stone  Not your steppin' stone   When I first met you girl you didn't have no shoes  But now you're walkin' 'round like you're front page news  You've been awful careful 'bout the friends you choose  But you won't find my name in your book of Who's Who   I said I, I, I, I, I'm not your steppin' stone (no girl, not me)  I, I, I, I, I'm not your steppin' stone  Not your steppin' stone  I'm not your steppin' stone  Not your steppin' stone  Not your steppin' stone...;The Monkees;(I'm Not Your) Steppin' Stone
acerbic;You'll have to learn to pace yourself  Pressure You're just like everybody else  Pressure  You've only had to run so far, so good  But you will come to a place Where the only thing you feel Are loaded guns in your face  And you'll have to deal with pressure   You used to call me paranoid  Pressure But even you cannot avoid  Pressure   You turn the tap dance into your crusade  Now here you are with your faith  And your Peter Pan advice  You have no scars on your face  And you cannot handle pressure   All grown up and no place to go  Psych one, psych two, what do you know?  All your life is Channel 13  Sesame Street  What does it mean?  I'll tell you what it means  Pressure Pressure  Don't ask for help, you're all alone  Pressure You'll have to answer to your own  Pressure  I'm sure you have some cosmic rationale  But here you are, in the ninth  Two men out and three men on Nowhere to look but inside  Where we all respond to pressure  Pressure   All your life is Time Magazine  I read it too, what does it mean?   Pressure! I'm sure you have some cosmic rationale  But here you are with your faith  And your Peter Pan advice  You have no scars on your face  And you cannot handle pressure   The pressure! Pressure!  1, 2, 3, 4, pressure!;Billy Joel;Pressure
acerbic;If I could stick my pen in my heart and spill it all over the stage Would it satisfy ya, would it slide on by ya Would ya think the boy is strange? Ain't he strange?  If I could win ya, if I could sing ya a love song so divine Would it be enough for your cheating heart If I broke down and cried? If I cried?  I said, I know it's only rock 'n' roll but I like it I know it's only rock 'n' roll, but I like it, like it, yes, I do Well, I like it, I like it, I like it I said, can't you see that this old boy has been lonely?  If I could stick a knife in my heart, suicide right on stage Would it be enough for your teenage lust? Would it help to ease the pain? Ease your brain?  If I could dig down deep in my heart, feelings would flood on the page Would it satisfy ya, would it slide on by ya Would ya think the boy's insane? He's insane  I said, I know it's only rock 'n' roll but I like it I said, I know it's only rock 'n' roll but I like it, like it, yes, I do Oh, well, I like it, I like it, I like it I said, can't you see that this old boy has been lonely?  And do ya think that you're the only girl around? I bet you think that you're the only woman in town  I said, I know it's only rock 'n' roll but I like it I said, I know it's only rock 'n' roll but I like it I said, I know it's only rock 'n' roll but I like it, like it, yes, I do Well, I like it, I like it, I like it I like it, I like it, I like it (Only rock 'n' roll, but I...) I like it (Only rock 'n' roll, but I...) I like it (Only rock 'n' roll, but I...) I like it (Only rock 'n' roll, but I...) I like it;The Rolling Stones;It's Only Rock 'N Roll (But I Like It)
aggressive;I'm gonna tell you a story I'm gonna tell you about my town I'm going to tell you a big fat story, baby Aw, it's all about my town  Yeah, down by the river Down by the banks of the river Charles Aw, that's what's happening, baby That's where you'll find me Along with lovers, muggers, and thieves Aw, but they're cool people  Well, I love that dirty water Oh, Boston, you're my home Oh, you're the number one place  Frustrated women I mean, they're frustrated Have to be in by twelve o'clock Oh, that's a shame But I'm a-wishin' and a-hopin', oh That just once those doors weren't locked I like to save time for my baby to walk around  But I love that dirty water Oh, Boston, you're my home Oh, yeah  'Cause I love that dirty water Oh, Boston, you're my home Oh, yeah  (Well, I love that dirty water) I love it, baby (I love that dirty water) I love Boston (I love that dirty water) Have you heard about the Strangler? (I love that dirty water) I'm the man, I'm the man (I love that dirty water) Ow (I love that dirty water) Come on, come on;The Standells;Dirty Water
aggressive;I don't care about the state of my hair I got something out of nothing That just wasn't there And your kiss kiss kiss Is never gonna blow me away  Dreams of escape keep me awake I'm never gonna get out and make it away I'm a stone dead tripper Dying in a fantasy  Like a cracked open sky it helps you to die Don't split it scrape it You're screaming automatic pain  Too young kid you're gonna get hit Looks like your never gonna make it Off the government list  I don't mind about the state of my mind But you know it's good for nothing And I left you behind It's a sick sick city But it's never gonna make me insane  If you're talking for real Then go cut a deal You're facing up to living out The way that you feel And you shake shake shake 'Cause you know you'll never make it away  Well I guess that's why I've always Got the blues;The Jesus and Mary Chain;Blues from a Gun
acerbic;When I call you up Your line's engaged I have had enough So act your age We have lost the time That was so hard to find And I will lose my mind If you won't see me (You won't see me) You won't see me (You won't see me)  I don't know why you (Ooh-ooh) (La la-la) Should want to hide (Ooh-ooh) (La la-la) But I can't get through (Ooh-ooh) (La la-la) My hands are tied (Ooh-ooh) (La la-la) I won't want to stay (Ooh-ooh) (La la-la) I don't have much to say (Ooh-ooh) (La la-la) But I'd get turned away (Ooh-ooh) (La la-la) And you won't see me (You won't see me) You won't see me (You won't see me)  Time after time You refuse to even listen I wouldn't mind If I knew what I was missing (No, I wouldn't, no, I wouldn't)  Though the days are few (Ooh-ooh) (La la-la) They're filled with tears (Ooh-ooh) (La la-la) And since I lost you (Ooh-ooh) (La la-la) It feels like years (Ooh-ooh) (La la-la) Yes, it seems so long (Ooh-ooh) (La la-la) Girl, since you've been gone (Ooh-ooh) (La la-la) And I just can' go on (Ooh-ooh) (La la-la) If you won't see me (You won't see me) You won't see me (You won't see me)  Time after time You refuse to even listen I wouldn't mind If I knew what I was missing (No, I wouldn't, no, I wouldn't)  Though the days are few (Ooh-ooh) (La la-la) They're filled with tears (Ooh-ooh) (La la-la) And since I lost you (Ooh-ooh) (La la-la) It feels like years (Ooh-ooh) (La la-la) Yes, it seems so long (Ooh-ooh) (La la-la) Girl, since you've been gone (Ooh-ooh) (La la-la) And I just can' go on (Ooh-ooh) (La la-la) If you won't see me (You won't see me) You won't see me (You won't see me)  Hey! Ah-ah! Yeah, yeah! Woah, woah. (Ooh-ooh la la-la) (Ooh-ooh la la-la) (Ooh-ooh la la-la);The Beatles;You Won't See Me
aggressive;[Oh, fuck, you can't even sing.]  ooh, baby, I like it rawww... Yeah baby, I like it RAWWW!!! Ooh, baby, I like it raww... Yeah baby, I like it RAWWW!!! Sh...  Verse:  Shimmy shimmy ya, shimmy yam, shimmy yay, Gimme the mic so I can take it away. Off on a natural charge, bon voyage Yeah, from the home of the Dodgers, Brooklyn squad Wu-Tang Killerrr Bees on a swarm! Rain on ya college ass, disco dorm! When you didn't even touch my skill, You gotta have the one Killer Bee and he ain't gonna kill. Now Chop that down, pass it all around! Lyrics get hard, quick cement to the ground! For any MC in any 52 states, I gets psycho killerrrr Norman Bates! My producer slam, my flow is like bam! Jump on stage, and then I dun-daaaah!  [I like the way you come]  ooh, baby, I like it rawww... Yeah baby, I like it RAWWW!!! Ooh, baby, I like it raww... Yeah baby, I like it RAWWW!!!  Reverse Verse:  First Verse repeats  the odb won't neva quit my name is odb nigg* and i'll beat your sh*t;Ol' Dirty Bastard;Shimmy Shimmy Ya
aggressive;Ohhhh...c'mon!  Under the lights where we stand tall Nobody touches us at all Showdown, shootout, spread fear within, without We're gonna take what's ours to have Spread the word throughout the land They say the bad guys wear black We're tagged and can't turn back  You see us coming And you all together run for cover We're taking over this town  Here we come reach for your gun And you better listen well my friend, you see It's best known down below, Aimed at you we're the cowboys from hell Deed is done again, we've won Ain't talking no tall tales friend Cause high noon, your doom Coming for you we're the cowboys from hell  Pillage the village, trash the scene But better not take it out on me Cause a ghost town is found Where your city used to be So out of the darkness and into the light Sparks fly everywhere in sight From my double barrel, 12 gauge, Can't lock me in your cage  You see us coming And you all together run for cover We're taking over this town  Here we come reach for your gun And you better listen well my friend, you see It's best known down below, Aimed at you we're the cowboys from hell Deed is done again, we've won Ain't talking no tall tales friend Cause high noon, your doom Coming for you we're the cowboys from hell  Oh!  Here we come reach for your gun And you better listen well my friend, you see It's best known down below, Aimed at you we're the cowboys from hell Deed is done again, we've won Ain't talking no tall tales friend Cause high noon, your doom Coming for you we're the cowboys from hell  Awww, step aside for the cowboys from hell!;Pantera;Cowboys from Hell
aggressive;So messed up, I want you here In my room, I want you here Now we're gonna be face-to-face And I'll lay right down in my favorite place  And now I wanna be your dog Now I wanna be your dog Now I wanna be your dog Well come on  Now I'm ready to close my eyes And now I'm ready to close my mind And now I'm ready to feel your hand And lose my heart on the burning sand  And now I wanna be your dog Now I wanna be your dog Now I wanna be your dog  Well come on Woo Ooh;The Stooges;I Wanna Be Your Dog
acerbic;I've got every reason on earth to be mad 'Cause I just lost the only girl I had If I could get my way I'd get myself locked up today But I can't, so I'll cry instead  I've got a chip on my shoulder that's bigger than my feet I can't talk to people that I meet If I could see you now I'd try to make you sad somehow But I can't, so I'll cry instead  Don't want to cry when there's people there I get shy when they start to stare I'm gonna hide myself away But I'll come back again someday  And when I do, you'd better hide all the girls I'm gonna break their hearts all 'round the world Yes, I'm gonna break 'em in two And show you what your loving man can do Until then, I'll cry instead  Don't want to cry when there's people there I get shy when they start to stare I'm gonna hide myself away But I'll come back again someday  And when I do, you'd better hide all the girls 'Cause I'm gonna break their hearts all 'round the world Yes, I'm gonna break 'em in two And show you what your loving man can do Until then, I'll cry instead;The Beatles;I'll Cry Instead
aggressive;Livin' after midnight Rockin' to the dawn Lovin' till the morning Then I'm gone, I'm gone  I took the city 'bout one am Loaded, loaded I'm all geared up to score again Loaded, loaded I come alive in a neon light That's when I make my moves right  Livin' after midnight Rockin' to the dawn Lovin' till the morning Then I'm gone, I'm gone  Got gleaming chrome reflectin' steel Loaded, loaded Ready to take on every deal Loaded, loaded My pulse is racin', I'm hot to take This motor's revved up fit to break  Livin' after midnight Rockin' to the dawn Lovin' till the morning Then I'm gone, I'm gone  I'm aiming for you I'm gonna floor you My body's coming All night long  The air's electric, sparking power Loaded, loaded I'm getting harder by the hour Loaded, loaded I set my sights and then home in The joint starts flying when I begin  Livin' after midnight Rockin' to the dawn Lovin' till the morning Then I'm gone, I'm gone  Livin' after midnight Rockin' to the dawn Lovin' till the morning Then I'm gone, I'm gone;Judas Priest;Living After Midnight
acerbic;You come out at night That's when the energy comes And the dark side's light And the vampires roam You strut your rasta wear And your suicide poem And a cross from a faith that died Before Jesus came You're building a mystery  You live in a church Where you sleep with voodoo dolls And you won't give up the search For the ghosts in the halls You wear sandals in the snow And a smile that won't wash away Can you look out the window Without your shadow getting in the way?  You're so beautiful With an edge and charm And so careful When I'm in your arms  Cause you're working Building a mystery Holding on and holding it in Yeah you're working Building a mystery And choosing so carefully  You woke up screaming aloud A prayer from your secret god But you feed off our fears And hold back your tears, oh You give us a tantrum And a know it all grin Just when we need one When the evening's thin  You're so beautiful A beautiful fucked-up man You're setting up your Razor-wire shrine  Cause you're working Building a mystery Holding on and holding it in Yeah you're working Building a mystery And choosing so carefully  Ooh you're working Building a mystery Holding on and holding it in Yeah you're working Building a mystery And choosing so carefully  Yeah you're working Building a mystery Holding on and holding it in Yeah you're working Building a mystery And choosing so carefully  You're building a mystery;Sarah McLachlan;Building a Mystery
aggressive;I'm a street walking cheetah with a heart full of napalm I'm a runaway son of a nuclear A-bomb I am the world's forgotten boy The one who searches and destroys  Honey, gotta help me please Somebody gotta save my soul Baby, detonate for me, oh  Look out honey 'cause I'm using technology Ain't got time to make no apology Solar radiation in the dead of night Love in the middle of a firefight  Honey, gotta strike a plan Somebody gotta save my soul Baby, penetrate my mind  I'm the world's forgotten boy The one who's searchin', searchin' to destroy And honey, I'm the world's forgotten boy The one who's searchin' only to destroy, hey  Hey, hey Hey, hey  Look out honey 'cause I'm using technology Ain't got time to make no apology Solar radiation in the dead of night Love in the middle of a firefight  Honey, gotta strike a plan Somebody gotta save my soul Baby, penetrate my mind  I'm the world's forgotten boy The one who's searchin', searchin' to destroy  And honey, I'm the world's forgotten boy The one who's searchin', searchin' to destroy  Forgotten boy Forgotten boy Forgotten boy, I said hey Forgotten boy, I said yeah ah Hey, hey;Iggy & the Stooges;Search and Destroy
acerbic;Why put this sadness inside of me  Why be so matter-of-fact  Why put this one bit of hope in me  You sold me out and that's that   I hope that you're having fun with me  There's not much left to attack  I hope that you're nearly done with me  You sold me out and that's that   All sold out i'd never seen  A mind so tangled, a girl so strangled  All sold out well i felt so green  It was just like that  I was put down flat  I was sold out just like that  Oh baby   All sold out i'd never seen  A mind so tangled, a girl so strangled  All sold out well i felt so green  It was just like that  I was put down flat  I was sold out just like that   I missed the point of you doing it  Your mind has just jumped the track  I took a bit different view of it  You sold me out and that's that   Hey hey, that's that;The Rolling Stones;All Sold Out
aggressive;(Run) Two years ago, a friend of mine Asked me to say some MC rhymes So I said this rhyme I'm about to say The rhyme was Def a-then it went this way Took a test to become an MC And Orange Krush became amazed at me So Larry put me inside, his Cad-illac The chaffeur drove off and we never came back Dave cut the record down to the bone And now they got me rockin on the microphone And then we talkin autograph, and here's the laugh Champagne caviar, and bubble bath But see ahh, ah that's the life, ah that I lead And you sucker MC's is who I please So take that and move back catch a heart attack Because there's nothin in the world, that Run'll ever lack I cold chill at a party in a b-boy stance And rock on the mic and make the girls wanna dance Fly like a Dove, that come from up above I'm rockin on the mic and you can call me Run-Love  I got a big long Caddy not like a Seville And written right on the side it reads 'Dressed to Kill' So if you see me cruisin girls just a-move or step aside There ain't enough room to fit you all in my ride it's on a, ah first come, first serve basis Coolin out girl, take you to the def places One of a kind and for your people's delight And for you sucker MC, you just ain't right Because you're bitin all your life, you're cheatin on your wife You're walkin round town like a hoodlum with a knife You're hangin on the ave, chillin with the crew And everybody know what you've been through  Ah with the one two three, three to two one My man Larry Larr, my name DJ Run We do it in the place with the highs and the bass   I'm rockin to the rhythm won't you watch it on my face Go Uptown and come down to the ground You sucker MC's, you bad face clown You five dollar boy and I'm a million dollar man Youse a sucker MC, and you're my fan You try to bite lines, but rhymes are mine Youse a sucker MC in a pair of Calvin Klein Comin from the wackest, part of town Tryin to rap up but you can't get down You don't even know your english, your verb or noun You're just a sucker MC you sad face clown So D.M.C. and if you're ready The people rockin steady You're drivin big cars get your gas from Getti  (D.M.C.) I'm D.M.C. in the place to be I go to St. John's University And since kinde-garten I acquired the knowledge And after 12th grade I went straight to college I'm light skinned, I live in Queens And I love eatin chicken and collard greens I dress to kill, I love the style I'm an MC you know who's versatile Say I got good credit in your regards Got my name not numbers on my credit cards I go Uptown, I come back home with who me myself and my microphone All my rhymes are sweet delight So here's another one for y'all to bite When I rhyme, I never quit And if I got a new rhyme I'll just say it Cause it takes a lot, to entertain And sucker MC's can be a pain You can't rock a party with the hip in hop You gotta let em know you'll never stop The rhymes have to make (a lot of sense) You got to know where to start (when the beats commence..);Run-D.M.C.;Sucker M.C.'s (Krush-Groove 1)
aggressive;Lord, I gotta raise a fuss , Lord, I gotta raise a holler About workin' all summer Just to try the earn a dollar Well, Lord, I tried to call my baby Try to get a date...  Sometimes, I wonder what I'm gonna do But there ain't no cure, For the summertimes blues  Well my mom and papa told me son you gotta make some money Well if you wanna use the car to go a ridin' next sunday Oh, Lord,  I didn't go to work I told the boss I was sick  Sometimes, I wonder what I'm gonna do But there ain't no cure, For the summertimes blues  I gotta take three weeks I gotta have a fine vacation I gotta take my problems to the United Nations I done told my congress man and he said "vote" (dig this boy)  Sometimes, I wonder what I'm gonna do But there ain't no cure, For the summertimes blues  I gotta take three weeks I gotta have a fine vacation I gotta take my problems to the United Nations I done told my congress man and he said "vote" (dig this boy)  Sometimes, I wonder what I'm gonna do But there ain't no cure, For the summertimes blues. Woah, there ain't no cure.;Blue Cheer;Summertime Blues
acerbic;Well, I told you once and I told you twice But you never listen to my advice You don't try very hard to please me With what you know it should be easy  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no  Well, I'm sorry girl but I can't stay Feelin' like I do today There's too much pain and too much sorrow I guess I'll feel the same tomorrow  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no  Well I told you once and I told you twice That someone will have to pay the price But here's a chance to change your mind 'Cause I'll be gone a long, long time  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no Well, this could be the last time;The Rolling Stones;The Last Time
aggressive;There I was completely wasting Out of work and down All inside it's so frustrating As I drift from town to town  Feel as though nobody cares If I live or die So I might as well begin To put some action in my life  Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law  So much for the golden future I can't even start I've had every promise broken There's anger in my heart  You don't know what it's like You don't have a clue If you did you'd find yourselves Doing the same thing too  Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law  You don't know what it's like  Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law  Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law Breaking the law, breaking the law;Judas Priest;Breaking the Law
aggressive;White man came across the sea He brought us pain and misery He killed our tribes, he killed our creed He took our game for his own need We fought him hard, we fought him well Out on the plains, we gave him hell But many came, too much for Cree Oh, will we ever be set free?  Riding through dust clouds and barren wastes Galloping hard on the plains Chasing the redskins back to their holes Fighting them at their own game Murder for freedom, a stab in the back Women and children, a coward's attack  Run to the hills Run for your lives Run to the hills Run for your lives  Soldier blue in the barren wastes Hunting and killing's a game Raping the women and wasting the men The only good Indians are tame Selling them whiskey and taking their gold Enslaving the young and destroying the old  Run to the hills Run for your lives Run to the hills Run for your lives  Run to the hills Run for your lives Run to the hills Run for your lives  Run to the hills Run for your lives Run to the hills Run for your lives  Run to the hills Run for your lives Run to the hills Run for your lives  Run to the hills Run for your lives Run to the hills Run for your lives;Iron Maiden;Run to the Hills
