bitter;"You walk into the room With your pencil in your hand You see somebody naked And you say, ""Who is that man?"" You try so hard But you don't understand Just what you'll say When you get home  Because something is happening here But you don't know what it is Do you, Mister Jones?  You raise up your head And you ask, ""Is this where it is?"" And somebody points to you and says ""It's his"" And you say, ""What's mine?"" And somebody else says, ""Where what is?"" And you say, ""Oh my God Am I here all alone?""  But something is happening And you don't know what it is Do you, Mister Jones?  You hand in your ticket And you go watch the geek Who immediately walks up to you When he hears you speak And says, ""How does it feel To be such a freak?"" And you say, ""Impossible"" As he hands you a bone  And something is happening here But you don't know what it is Do you, Mister Jones?  You have many contacts Among the lumberjacks To get you facts When someone attacks your imagination But nobody has any respect Anyway they already expect you To all give a check To tax-deductible charity organizations  You've been with the professors And they've all liked your looks With great lawyers you have Discussed lepers and crooks You've been through all of F. Scott Fitzgerald's books You're very well read It's well known  But something is happening here And you don't know what it is Do you, Mister Jones?  Well, the sword swallower, he comes up to you And then he kneels He crosses himself And then he clicks his high heels And without further notice He asks you how it feels And he says, ""Here is your throat back Thanks for the loan""  And you know something is happening But you don't know what it is Do you, Mister Jones?  Now you see this one-eyed midget Shouting the word ""Now"" And you say, ""For what reason?"" And he says, ""How?"" And you say, ""What does this mean?"" And he screams back, ""You're a cow Give me some milk Or else go home""  And you know something is happening But you don't know what it is Do you, Mister Jones?  Well, you walk into the room Like a camel and then you frown You put your eyes in your pocket And your nose on the ground There ought to be a law Against you comin' around You should be made To wear earphones  'Cause something is happening And you don't know what it is Do you, Mister Jones?";Bob Dylan;Ballad of a Thin Man;;;;;;;;;;
bitter;"Once upon a time you dressed so fine You threw the bums a dime in your prime Didn't you? People'd call, say: ""Beware, doll, you're bound to fall"" You thought they were all Kiddin' you  You used to laugh about Everybody that was hanging out Now you don't talk so loud Now you don't seem so proud About having to be scrounging For your next meal  How does it feel? How does it feel To be without a home Like a complete unknown Like a rolling stone?  Oh, you've gone to the finest school, alright, miss lonely But you know you only used to get Juiced in it Nobody's ever taught you how to live out on the street And now you're gonna have to get Used to it  You say you'd never compromise With the mystery tramp, but now you realize He's not selling any alibis As you stare into the vacuum of his eyes And say: ""Do you want to Make a deal?""  How does it feel? How does it feel To be on your own With no direction home A complete unknown Like a rolling stone?  Oh, you never turned around to see the frowns On the jugglers and the clowns when they all did Tricks for you You never understood that it ain't no good You shouldn't let other people get your Kicks for you  You used to ride on the chrome horse with your diplomat Who carried on his shoulder a siamese cat Ain't it hard when you discover that He really wasn't where it's at After he took from you everything He could steal?  How does it feel? How does it feel To hang on your home With no direction home Like a complete unknown Like a rolling stone?  Princess on the steeple and all the pretty people They're all drinking thinking that they Got it made Exchanging all their precious gifts But you'd better take your diamond ring You'd better pawn it, baby  You used to be so amused At Napoleon in rags and the language that he used Go to him now, he calls you, you can't refuse When you ain't got nothing, you got nothing to lose You're invisible now, you got no secrets To conceal  How does it feel? How does it feel To be on your own With no direction home Like a complete unknown Like a rolling stone?";Bob Dylan;Like a Rolling Stone;;;;;;;;;;
bitter;"Everybody knows where you go when the sun goes down. I think you only live to see the lights of town. I wasted my time when I would try, try, try. When the lights have lost their glow, you're gonna cry, cry, cry.  I lie awake at night and wait 'til you come in. You stay a little while and then you're gone again. Every question that I ask, I get a lie, lie, lie. For every lie you tell, you're gonna cry, cry, cry. You're gonna cry, cry, cry and you'll cry alone, When everyone's forgotten and you're left on your own. You're gonna cry, cry, cry.  Soon your sugar-daddies will all be gone. You'll wake up some cold day and find you're alone. You'll call to me but I'm gonna tell you: ""Bye, bye, bye,"" When I turn around and walk away, you'll cry, cry, cry,  When your fickle little love gets old, no one will care for you. You'll come back to me for a little love that's true. I'll tell you no and you gonna ask me why, why, why? When I remind you of all of this, you'll cry, cry, cry.  You're gonna cry, cry, cry and you'll cry alone, When everyone's forgotten and you're left on your own. You're gonna cry, cry, cry.  You're gonna cry, cry, cry and you'll want me there, It'll hurt when you think of the fool you've been. You're gonna cry, cry, cry.";Johnny Cash;Cry Cry Cry;;;;;;;;;;
bitter;Ooh, I bet you're wond'rin' how I knew 'Bout your plans to make me blue With some other guy you knew before Between the two of us guys, you know I love you more  It took me by surprise I must say When I found out yesterday  Don'tcha know that I heard it through the grapevine Not much longer would you be mine Oh, I heard it through the grapevine Oh, I'm just about to lose my mind Honey, honey, yeah  (Heard it through the grapevine) (Not much longer would you be my baby) (Ooh, ooh, ooh, ooh)  I know a man ain't supposed to cry But these tears, I can't hold inside Losin' you would end my life you see 'Cause you mean that much to me  You could have told me yourself That you loved someone else  Instead I heard it through the grapevine Not much longer would you be mine Oh, I heard it through the grapevine And I'm just about to lose my mind Honey, honey, yeah  (Heard it through the grapevine) (Not much longer would you be my baby) (Ooh, ooh, ooh, ooh)  People say believe half of what you see Son, and none of what you hear But I can't help bein' confused If it's true, please, tell me, dear  Do you plan to let me go For the other guy you loved before?  Don'tcha know I heard it through the grapevine Not much longer would you be mine Baby, I heard it through the grapevine Ooh, I'm just about to lose my mind Honey, honey, yeah  (Heard it through the grapevine) (Not much longer would you be my baby) (Yeah, yeah, yeah, yeah)  Honey, honey, I know That you're lettin' me go (Heard it through the grapevine) (Not much longer would you be my baby) (Yeah, yeah, yeah, yeah)  Said I heard it through the grapevine Ooh, I heard it through the grapevine (Heard it through the grapevine) (Not much longer would you be my baby) (Yeah, yeah, yeah, yeah);Marvin Gaye;I Heard It Through the Grapevine;;;;;;;;;;
bitter;On a monday I was ar-rested (uh huh) On a tuesday they locked me in the jail (oh boy) On a wednesday my trial was at-tested On a thursday they said guilty and the judge's gavel fell  I got stripes --- stripes around my shoulders I got chains --- chains around my feet I got stripes --- stripes around my shoulders And them chains --- them chains they're about to drag me down  On a monday my momma come to see me On a tuesday they caught me with a file On a wednesday i'm down in solitary On a thursday I start on bread and water for a while  I got stripes --- stripes around my shoulders I got chains --- chains around my feet I got stripes --- stripes around my shoulders And them chains --- them chains they're about to drag me down  I got stripes --- stripes around my shoulders I got chains --- chains around my feet I got stripes --- stripes around my shoulders And them chains --- them chains they're about to drag me;Johnny Cash;I Got Stripes;;;;;;;;;;
bitter;Today I sat alone at the window And I watched our little girl outside at play With the little boy next door like so many times before But something didn't seem quite right today  So I went outside to see what they were doing And then the teardrops made my eyes grow dim 'Cause I heard him name a game and I hung my head in shame When I heard our little girl say to him.  I don't wanna play house; I know it can't be fun I've watched mommy and daddy And if that's the way it's done I don't wanna play house; It makes my mommy cry 'Cause when she played house My daddy said good-bye.  I don't wanna play house; I know it can't be fun I've watched mommy and daddy And if that's the way it's done I don't wanna play house; It makes my mommy cry 'Cause when she played house My daddy said good-bye.;Tammy Wynette;I Don't Wanna Play House;;;;;;
bitter;Our little boy is four years old and quite a little man So we spell out the words we don't want him to understand Like T-O-Y or maybe S-U-R P-R-I-S-E But the words we're hiding from him now Tear the heart right out of me.  Our D-I-V-O-R-C-E; becomes final today Me and little J-O-E will be goin' away I love you both and this will be pure H-E double L for me Oh, I wish that we could stop this D-I-V-O-R-C-E.  Watch him smile, he thinks it Christmas Or his 5th Birthday And he thinks C-U-S-T-O-D-Y spells fun or play I spell out all the hurtin' words And turn my head when I speak 'Cause I can't spell away this hurt That's drippin' down my cheek.  Our D-I-V-O-R-C-E; becomes final today Me and little J-O-E will be  goin' away I love you both and this will be pure H-E double L for me Oh, I wish that we could stop this D-I-V-O-R-C-E.;Tammy Wynette;D-I-V-O-R-C-E;;;;;;;;
bitter;Tin soldiers and Nixon's comin' We're finally on our own This summer I hear the drummin' Four dead in Ohio  Gotta get down to it Soldiers are gunning us down Should have been done long ago What if you knew her and Found her dead on the ground? How can you run when you know?  Na na-na-na, na-na na-na Na na-na-na, na-na na Na na-na-na, na-na na-na Na na-na-na, na-na na  Gotta get down to it Soldiers are cutting us down Should have been done long ago What if you knew her and Found her dead on the ground? How can you run when you know?  Tin soldiers and Nixon's comin' We're finally on our own This summer I hear the drummin' Four dead in Ohio Four dead in Ohio (Four dead) Four dead in Ohio (Four) Four dead in Ohio (How many?) Four dead in Ohio (How many more?) Four dead in Ohio (Why?) Four dead in Ohio (Oh!) Four dead in Ohio (Four) Four dead in Ohio (Why?) Four dead in Ohio (Why?);Neil Young;Ohio;;;;;;;;;;
bitter;Well, I told you once and I told you twice But you never listen to my advice You don't try very hard to please me With what you know it should be easy  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no  Well, I'm sorry girl but I can't stay Feelin' like I do today There's too much pain and too much sorrow I guess I'll feel the same tomorrow  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no  Well I told you once and I told you twice That someone will have to pay the price But here's a chance to change your mind 'Cause I'll be gone a long, long time  Well, this could be the last time This could be the last time Maybe the last time I don't know, oh no, oh no Well, this could be the last time;The Rolling Stones;The Last Time;;;;;;;;;;
bitter;"Once upon a time you dressed so fine You threw the bums a dime in your prime Didn't you? People'd call, say: ""Beware, doll, you're bound to fall"" You thought they were all Kiddin' you  You used to laugh about Everybody that was hanging out Now you don't talk so loud Now you don't seem so proud About having to be scrounging For your next meal  How does it feel? How does it feel To be without a home Like a complete unknown Like a rolling stone?  Oh, you've gone to the finest school, alright, miss lonely But you know you only used to get Juiced in it Nobody's ever taught you how to live out on the street And now you're gonna have to get Used to it  You say you'd never compromise With the mystery tramp, but now you realize He's not selling any alibis As you stare into the vacuum of his eyes And say: ""Do you want to Make a deal?""  How does it feel? How does it feel To be on your own With no direction home A complete unknown Like a rolling stone?  Oh, you never turned around to see the frowns On the jugglers and the clowns when they all did Tricks for you You never understood that it ain't no good You shouldn't let other people get your Kicks for you  You used to ride on the chrome horse with your diplomat Who carried on his shoulder a siamese cat Ain't it hard when you discover that He really wasn't where it's at After he took from you everything He could steal?  How does it feel? How does it feel To hang on your home With no direction home Like a complete unknown Like a rolling stone?  Princess on the steeple and all the pretty people They're all drinking thinking that they Got it made Exchanging all their precious gifts But you'd better take your diamond ring You'd better pawn it, baby  You used to be so amused At Napoleon in rags and the language that he used Go to him now, he calls you, you can't refuse When you ain't got nothing, you got nothing to lose You're invisible now, you got no secrets To conceal  How does it feel? How does it feel To be on your own With no direction home Like a complete unknown Like a rolling stone?";Bob Dylan;Like a Rolling Stone;;;;;;;;;;
bitter;Sometimes you love me Like a good man oughta Sometimes you hurt me so bad My tears run like water Ya get me out Not before your friends When ya disown me baby Until we alone again  Your love is like a see saw Your love is like a see saw baby Your love is like a see saw Going up  Down  All around  Like a see saw  Sometimes you tell me You're goin' be my sweet candy man And then sometimes baby Never know where I stand Ya lift me up When im on the ground But as soon as I get up babe You send me tumblin' down  Now your love is like a see saw Your love is like a see saw baby Your love is like a see saw Going up  Down  All around  Just like a see saw  When I kiss ya and I like it And I ask you to kiss me again When I reach for you you jump clean outta site Ya change just like the wind That ain't right That ain't right That ain't right  Your love is like a see saw Your love is like a see saw baby You love is like a see saw  Going up  Down  All around Just like a see saw Your love is like a see saw Your love is like a see saw baby Your love is like a see saw Going up  Down  All around  Just like a see saw Yeah;Aretha Franklin;See Saw;;;;;;;;;;
bitter;I've always said that one's enough to love Now I hear you're bragging one is not enough Something tells me you're not satisfied You got plans to make me one of four or five  I guess this kind of thing's just in your blood But you won't catch me carving up my love I ain't no puzzle piece that needs to fit If it takes more than me let's call it quits  'Cause I don't wanna go on with you like that Don't wanna be a feather in your cap I just wanna tell you honey I ain't mad But I don't wanna go on with you like that  It gets so hard sometimes to understand This vicious circle's getting out of hand Don't need an extra eye to see That the fire spreads faster in a breeze  And I don't wanna go on with you like that Don't wanna be a feather in your cap I just wanna tell you honey I ain't mad But I don't wanna go on with you like that No I don't wanna go on with you like that One more set of boots on your welcome mat You'll just have to quit them if you want me back 'Cause I don't wanna go on with you like that  Oh if you wanna spread it around sister that's just fine But I don't want no second hand feeding me lines If you wanna hold someone in the middle of the night Call out the guards, turn out the light  And I don't wanna go on with you like that Don't wanna be a feather in your cap I just wanna tell you honey I ain't mad But I don't wanna go on with you like that No I don't wanna go on with you like that One more set of boots on your welcome mat You'll just have to quit them if you want me back 'Cause I don't wanna go on with you like that  I don't wanna I don't wanna I don't wanna go on with you like that I don't wanna I don't wanna I don't wanna go on with you like that Come on, come on;Elton John;I Don't Wanna Go on With You Like That;;;;;;;;;;
bitter;When I watched you walk with him Tears filled my eyes And when I heard you talk with him I couldn't stand his lies And now before he tries it I hope you realize it  Let him run wild He don't care Let him run wild He'll find out Let him run wild He don't care  (Guess you know I waited for you) He'll do the same to other girls That he did to you But then one day he'll run in to one That's gonna hurt him too Before he makes you over I'm gonna take you over  Let him run wild He don't care Let him run wild He'll find out Let him run wild He don't care  (Guess you know I waited for you girl) All the dreams you shared with him You might as well forget I know you need a truer love And that's what you'll get And now that you don't need him Well he can have his freedom  Let him run wild He don't care Let him run wild He'll find out Let him run wild He don't care Let him run wild He'll find out Let him run wild He don't care Let him run wild He'll find out Let him run wild;The Beach Boys;Let Him Run Wild;;;;;;;;;;
bitter;The kingdom is ransacked, the jewels all taken back  And the chopper descends  They're hidden in the back, with a message on a half-baked tape  With the spool going round, saying I'm back here in this place  And I could cry  And there's smoke you could click on   What are we going to do now?  Taking off his turban, they said, is this man a Jew? 'Cause working for the clampdown They put up a poster saying we earn more than you! When we're working for the clampdown  We will teach our twisted speech To the young believers We will train our blue-eyed men To be young believers  The judge said five to ten but I say double that again I'm not working for the clampdown No man born with a living soul Can be working for the clampdown  Kick over the wall 'cause government's to fall How can you refuse it? Let fury have the hour, anger can be power Do you know that you can use it?  The voices in your head are calling Stop wasting your time, there's nothing coming Only a fool would think someone could save you  The men at the factory are old and cunning You don't owe nothing, so boy, get running It's the best years of your life they want to steal  You grow up and you calm down And you're working for the clampdown You start wearing the blue and brown And you're working for the clampdown  So you got someone to boss around It makes you feel big now You drift until you brutalize You made your first kill now  In these days of evil presidentes Working for the clampdown But lately one or two has fully paid their due For working for the clampdown  Ha, get along, get along Working for the clampdown Ha, get along, get along Working for the clampdown  Yeah, I'm working hard in Harrisburg Working hard in Petersburg Working for the clampdown Working for the clampdown  Begging to be melted down Work, work, work And I give away no secrets Work, more work, more work;The Clash;Clampdown;;;;;;;;;;
bitter;At home, drawing pictures Of mountaintops With him on top Lemon yellow sun Arms raised in a V And the dead lay  In pools of maroon below   Daddy didn't give attention Oh, to the fact That mommy didn't care King Jeremy the Wicked Oh, ruled his world   Jeremy spoke in class today Jeremy spoke in class today   Clearly I remember Picking on the boy Seemed a harmless little fuck Oh, but we unleashed a lion Gnashed his teeth and bit the recess lady's breast How could I forget? And he hit me with a surprise left My jaw left hurting Oooh, dropped wide open Just like the day Oh, like the day I heard   Daddy didn't give affection, no And the boy was something That mommy wouldn't wear King Jeremy the wicked Oh, ruled his world   Jeremy spoke in class today Jeremy spoke in class today Jeremy spoke in class today   Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa Whoa   Try to forget this (Try to forget this) Try to erase this (Try to erase this) From the blackboard   Jeremy spoke in class today Jeremy spoke in class today Jeremy spoke in, spoke in Jeremy spoke in, spoke in Jeremy spoke in class today   Uh huh  Uh huh  Uh huh  Uh huh  Uh huh Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh  Uh huh    Uh huh Uh huh Uh huh Yeah yeah!;Pearl Jam;Jeremy;;;;;;;;;;
bitter;You'll have to learn to pace yourself  Pressure You're just like everybody else  Pressure  You've only had to run so far, so good  But you will come to a place Where the only thing you feel Are loaded guns in your face  And you'll have to deal with pressure   You used to call me paranoid  Pressure But even you cannot avoid  Pressure   You turn the tap dance into your crusade  Now here you are with your faith  And your Peter Pan advice  You have no scars on your face  And you cannot handle pressure   All grown up and no place to go  Psych one, psych two, what do you know?  All your life is Channel 13  Sesame Street  What does it mean?  I'll tell you what it means  Pressure Pressure  Don't ask for help, you're all alone  Pressure You'll have to answer to your own  Pressure  I'm sure you have some cosmic rationale  But here you are, in the ninth  Two men out and three men on Nowhere to look but inside  Where we all respond to pressure  Pressure   All your life is Time Magazine  I read it too, what does it mean?   Pressure! I'm sure you have some cosmic rationale  But here you are with your faith  And your Peter Pan advice  You have no scars on your face  And you cannot handle pressure   The pressure! Pressure!  1, 2, 3, 4, pressure!;Billy Joel;Pressure;;;;;;;;;;
bitter;From the backdoor of your life you swept me out dear In the bread line of your dreams I lost my place At the table of your love I got the brush off At the Indianapolis of your heart I lost the race  I've been washed down the sink of your conscience In the theater of your love I lost my part And now you say you've got me out of your conscience I've been flushed from the bathroom of your heart  In the garbage disposal of you dreams I've been ground up dear On the river of your plans I'm up the creek Up the elevator of your future I've been shafted On the calendar of your events I'm last week  I've been washed down the sink of your conscience In the theater of your love I lost my part And now you say you've got me out of your conscience I've been flushed from the bathroom of your heart;Johnny Cash;Flushed from the Bathroom of Your Heart;;;;;;;;;;
bitter;"Early one mornin' while makin' the rounds I took a shot of cocaine and I shot my woman down I went right home and I went to bed I stuck that lovin' .44 beneath my head  Got up next mornin' and I grabbed that gun  Took a shot of cocaine and away I run Made a good run but I run too slow They overtook me down in Juarez, Mexico  Late in the hot joints takin' the pills In walked the sheriff from Jericho Hill He said Willy Lee your name is not Jack Brown You're the dirty heck that shot your woman down  Said yes, oh yes my name is Willy Lee  If you've got a warrant just a-read it to me Shot her down because she made me slow I thought I was her daddy but she had five more  When I was arrested I was dressed in black They put me on a train and they took me back Had no friend for to go my bail  They slapped my dried up carcass in that county jail  Early next mornin' bout a half past nine  I spied the sheriff coming down the line Up then he coughed as he cleared his throat He said, ""Come on you dirty heck into that district court""  Into the courtroom my trial began  Where I was handled by twelve honest men Just before the jury started out  I saw that little judge commence to look about  In about five minutes in walked the man  Holding the verdict in his right hand The verdict read in the first degree  I hollered, ""Lawdy Lawdy, have mercy on me""  The judge he smiled as he picked up his pen  99 years in the Folsom pen 99 years underneath that ground  I can't forget the day I shot that bad bitch down  Come on you've gotta listen unto me  Lay off that whiskey and let that cocaine be";Johnny Cash;Cocaine Blues;;;;;;;;;;
bitter;It's all right There comes a time Got no patience To search for peace of mind  Layin' low Wanna take it slow No more hiding Or disguising truths I've sold  Everyday Something hits me all so cold Ya find me sittin' by myself No excuses that I know  It's okay Had a bad day Hands are bruised from Breakin' rocks all day  Drained and blue I bleed for you Ya think it's funny Well you're drownin' in it too  Everyday Something hits me all so cold Find me sittin' by myself No excuses that I know  Yeah, it's fine Walk down the line Leave our rain A cold trade for warm sunshine  You my friend I will defend And if we change Well I love you anyway  Everyday Something hits me all so cold Ya find me sittin' by myself No excuses that I know;Alice in Chains;No Excuses;;;;;;;;;;
bitter;You never asked me what I wanted You only asked me why I never thought that so much trouble Was a-rested on my reply  I could say it was the nights when I was lonely And you were the only one who'd talk I could tell you that I like your sensitivity When you know it's the way that you walk  Why do you have to say that there's always someone Who can do it better than I can? But don't you think that I know that walking on the water Won't make me a miracle man?  Baby's gotta have the things she wants You know she's got to have the things she loves She's got a ten-inch bamboo cigarette holder And her black patent leather gloves  And I'm doing everything just trying to please her Even crawling around on all fours Oh, I thought by now that it was gonna be easy But she still seems to want for more  Why do you have to say that there's always someone Who can do it better than I can? Don't you think that I know that walking on the water Won't make me a miracle man?  Oh yeah  I hear they're giving you a bad reputation Just because you've never been denied You try to say you've done it all before Baby, you know that you just get tired  Yet everybody loves you so much, girl I just don't know how you stand the strain Oh, I, I'm the one who's here tonight And I don't wanna do it all in vain  Why do you have to say that there's always someone Who can do it better than I can? But don't you think that I know that walking on the water Won't make me a miracle man?  Oh yeah  A miracle man A miracle man A miracle man ...;Elvis Costello;Miracle Man;;;;;;;;;;
bitter;Dah, dah, dah, dah Dah, dah, dah, dah, dah, dah, dah Dah, dah, dah, dah Dah, dah, dah, dah, dah, dah, dah Dah, dah, dah Rockets, moon shots Spend it on the have nots Money, we make it Fore we see it you take it Oh, make you wanna holler The way they do my life Make me wanna holler The way they do my life This ain't livin', This ain't livin' No, no baby, this ain't livin' No, no, no Inflation no chance To increase finance Bills pile up sky high Send that boy off to die Make me wanna holler The way they do my life Make me wanna holler The way they do my life Dah, dah, dah Dah, dah, dah Hang ups, let downs Bad breaks, set backs Natural fact is I can't pay my taxes Oh, make me wanna holler And throw up both my hands Yea, it makes me wanna holler And throw up both my hands Crime is increasing Trigger happy policing Panic is spreading God know where we're heading Oh, make me wanna holler They don't understand Dah, dah, dah Dah, dah, dah Dah, dah, dah  Mother, mother Everybody thinks we're wrong Who are they to judge us Simply cause we wear our hair long;Marvin Gaye;Inner City Blues (Make Me Wanna Holler);;;;;;;;;;
bitter;There've been so many girls that I've known  I've made so many cry and still I wonder why  Here comes the little girl  I see her walking down the street  She's all by herself  I try and knock her off her feet   But, she'll never break, never break, never break, never break  This heart of stone  Oh, no, no, this heart of stone   What's different about her? I don't really know  No matter how I try, I just can't make her cry   'Cause she'll never break, never break, never break, never break  This heart of stone  Oh, no, no, no, this heart of stone   Don't keep on looking that some old way  If you try acting sad, you'll only make me glad  Better listen, little girl  You go on walking down the street  I ain't got no love, I ain't the kind to meet   'Cause you'll never break, never break, never break, never break  This heart of stone  Oh, no, no, you'll never break this heart of stone, darlin'  No, no, this heart of stone  You'll never break it, darlin'  You won't break this heart of stone  Oh no no no  You better go  You better go home  'Cause you'll, you'll never break this heart of stone;The Rolling Stones;Heart of Stone;;;;;;;;;;
bitter;Well, you've got your diamonds  And you've got your pretty clothes  And the chauffeur drives your car  You let everybody know  But don't play with me 'Cause you're playing with fire   Your mother she's an heiress Owns a block in Saint John's Wood  And your father'd be there with her  If he only could  But don't play with me 'Cause you're playing with fire   Your old man took her diamonds  And tiaras by the score  Now she gets her kicks in Stepney  Not in Knightsbridge anymore  So don't play with me 'Cause you're playing with fire   Now you've got some diamonds  And you will have some others  But you'd better watch your step, girl  Or start living with your mother  So don't play with me 'Cause you're playing with fire  So don't play with me 'Cause you're playing with fire;The Rolling Stones;Play with Fire;;;;;;;;;;
bitter;Under my thumb The girl who once had me down Under my thumb The girl who once pushed me around  It's down to me The difference in the clothes she wears Down to me The change has come She's under my thumb Ain't it the truth, babe?  Under my thumb Is a squirmin' dog who's just had her day Under my thumb A girl who has just changed her ways  It's down to me, yes, it is The way she does just what she's told Down to me The change has come She's under my thumb Say, it's all right  Under my thumb Is a Siamese cat of a girl Under my thumb She's the sweetest, oo, pet in the world  It's down to me The way she talks when she's spoken to Down to me The change has come She's under my thumb Uh, take it easy, babe Yeah  It's down to me, oh, yeah The way she talks when she's spoken to Down to me The change has come She's under my thumb Yeah, it feels all right  Under my thumb Her eyes are just kept to herself Under my thumb Well, I, I can still look at someone else It's down to me, ih, that's what I said The way she talks when she's spoken to Down to me The change has come She's under my thumb Say, it's all right Ah, ah Say, it's all right, oh Say, it's all right Ah, ah Ah, ah-ah-ah-ah Ah, ah-ah Ah Take it easy, babe, ah Take it easy, babe, ah Feels all right, ah Take it, take it easy, babe Take it easy;The Rolling Stones;Under My Thumb;;;;;;;;;;
bitter;I'm not talking about the kind of clothes she wears  Look at that stupid girl  I'm not talking about the way she combs her hair  Look at that stupid girl   The way she powders her nose  Her vanity shows and it shows  She's the worst thing in this world  Well, look at that stupid girl   I'm not talking about the way she digs for gold  Look at that stupid girl  Well, I'm talking about the way she grabs and holds  Look at that stupid girl   The way she talks about someone else  That she don't even know herself  She's the sickest thing in this world  Well, look at that stupid girl   Well, I'm sick and tired  And I really have my doubts  I've tried and tried  But it never really works out   Like a lady in waiting to a virgin queen  Look at that stupid girl  She bitches 'bout things that she's never seen  Look at that stupid girl   It doesn't matter if she dyes her hair  Or the color of the shoes she wears  She's the worst thing in this world  Well, look at that stupid girl   Shut-up, shut-up, shut-up, shut-up, shut-up  Shut-up, shut-up, shut-up, shut-up, shut-up  Shut-up, shut-up, shut-up   Like a lady in waiting to a virgin queen  Look at that stupid girl  She bitches 'bout things that she's never seen  Look at that stupid girl   She purrs like a pussycat  Then she turns 'round and hisses back  She's the sickest thing in this world  Look at that stupid girl;The Rolling Stones;Stupid Girl;;;;;;;;;;
bittersweet;If I fell in love with you Would you promise to be true And help me understand? 'Cause I've been in love before And I found that love was more Than just holding hands  If I give my heart To you I must be sure From the very start That you Would love me more than her  If I trust in you Oh, please Don't run and hide If I love you too Oh, please Don't hurt my pride like her 'Cause I couldn't stand the pain And I Would be sad if our new love Was in vain  So I hope you see That I Would love to love you And that she Will cry When she learns we are two 'Cause I couldn't stand the pain And I would be sad if our new love Was in vain  So I hope you see That I Would love to love you And that she Will cry When she learns we are two If I fell in love with you;The Beatles;If I Fell;;;;;;;;;;
bittersweet;I weave with brightly colored strings To keep my mind off other things So, ladies, let your fingers dance And keep your hands out of romance  Lovely      es Let the stitches Keep your fingers under control Cut the thread, but leave The whole heart whole  Merry maids can sew and sleep Wives can only sew and weep Falling in love with love Is falling for make-believe Falling in love with love Is playing the fool  Caring too much is juvenile fancy Learning to trust is just For children in school I fell in love with love one night When the moon was full I was unwise with eyes Unable to see  I fell in love with love With love everlasting But love fell out with me;Frank Sinatra;Falling in Love with Love;;;;;;;;;;
bittersweet;"I once had a girl or should I say She once had me She showed me her room, isn't it good Norwegian wood?  She asked me to stay and she told me to sit anywhere So I looked around and I noticed there wasn't a chair  I sat on a rug biding my time Drinking her wine We talked until two and then she said: ""It's time for bed""  She told me she worked in the morning and started to laugh I told her I didn't and crawled off to sleep in the bath  And when I awoke I was alone This bird had flown So I lit a fire, isn't it good Norwegian wood?";The Beatles;Norwegian Wood (This Bird Has Flown);;;;;;;;;;
bittersweet;Is there anybody going to listen to my story All about the girl who came to stay? She's the kind of girl You want so much it makes you sorry Still you don't regret a single day Ah, girl Girl, girl  When I think of all the times I've tried so hard to leave her She will turn to me and start to cry And she promises the Earth to me And I believe her After all this time I don't know why Ah, girl Girl, girl  (Tit-tit-tit-tit tit-tit-tit-tit) She's the kind of girl who puts you down (Tit-tit-tit-tit) When friends are there (tit-tit-tit-tit) You feel a fool (tit-tit-tit-tit tit-tit-tit-tit) (Tit-tit-tit-tit tit-tit-tit-tit) When you say she's looking good (tit-tit-tit-tit tit-tit-tit-tit) She acts as if it's understood (tit-tit-tit-tit tit-tit-tit-tit) She's cool (tit-tit-tit-tit) Ooh (tit-tit-tit-tit) Ooh (tit-tit-tit-tit) Ooh (tit-tit-tit-tit) Girl Girl, girl  Was she told when she was young That pain would lead to pleasure? Did she understand it when they said That a man must break his back To earn his day of leisure? Will she still believe it when he's dead? Ah, girl Girl, girl  Ah, girl Girl, girl;The Beatles;Girl;;;;;;;;;;
bittersweet;Let me take you down 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Living is easy with eyes closed Misunderstanding all you see It's getting hard to be someone but it all works out It doesn't matter much to me  Let me take you down 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  No-one I think is in my tree I mean it must be high or low. That is you can't you know tune in but it's alright That is I think it's not too bad  Let me take you down 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Always know sometimes think it's me But you know I know and it's a dream I think I know of thee, ah, yes, but it's all wrong That is I think I disagree  Let me take you down 'cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Strawberry Fields forever Strawberry Fields forever;The Beatles;Strawberry Fields Forever;;;;;;;;;;
